collected_at,route_id,route_name,current_min,avg_min,delta_min,status
2026-07-09T08:37:39Z,149,Kennedybrücke → A59,8.6,5.8,2.8,moderate
2026-07-09T08:37:39Z,14,Kölnstr. → Bertha,9.8,7,2.8,moderate
2026-07-09T11:34:55Z,12,A59 → Kennedybrücke,10.7,7.2,3.5,moderate
2026-07-09T11:34:55Z,149,Kennedybrücke → A59,9,5.8,3.2,slow
2026-07-09T11:34:55Z,14,Kölnstr. → Bertha,9.6,7,2.6,moderate
2026-07-09T14:05:01Z,12,A59 → Kennedybrücke,20.4,7.2,13.2,slow
2026-07-09T14:05:01Z,149,Kennedybrücke → A59,9.3,5.8,3.5,slow
2026-07-09T14:05:01Z,14,Kölnstr. → Bertha,9.2,7,2.2,moderate
2026-07-09T16:32:41Z,12,A59 → Kennedybrücke,13.6,7.2,6.4,slow
2026-07-09T16:32:41Z,149,Kennedybrücke → A59,20.2,5.8,14.4,slow
2026-07-09T16:32:41Z,14,Kölnstr. → Bertha,13.4,7,6.4,slow
2026-07-09T18:19:08Z,12,A59 → Kennedybrücke,6.8,7.2,-0.4,fast
2026-07-09T18:19:08Z,149,Kennedybrücke → A59,5.8,5.8,0.0,fast
2026-07-09T18:19:08Z,14,Kölnstr. → Bertha,5.8,7,-1.2,fast
2026-07-09T20:07:31Z,12,A59 → Kennedybrücke,6.8,7.2,-0.4,fast
2026-07-09T20:07:31Z,149,Kennedybrücke → A59,6.6,5.8,0.8,moderate
2026-07-09T20:07:31Z,14,Kölnstr. → Bertha,5.8,7,-1.2,fast
2026-07-09T21:39:14Z,12,A59 → Kennedybrücke,6.8,7.2,-0.4,fast
2026-07-09T21:39:14Z,149,Kennedybrücke → A59,5.5,5.8,-0.3,fast
2026-07-09T21:39:14Z,14,Kölnstr. → Bertha,5.8,7,-1.2,fast
2026-07-09T22:52:32Z,12,A59 → Kennedybrücke,6.8,7.2,-0.4,fast
2026-07-09T22:52:32Z,149,Kennedybrücke → A59,5.1,5.8,-0.7,fast
2026-07-09T22:52:32Z,14,Kölnstr. → Bertha,5.8,7,-1.2,fast
2026-07-09T23:54:14Z,12,A59 → Kennedybrücke,6.8,7.2,-0.4,fast
2026-07-09T23:54:14Z,149,Kennedybrücke → A59,4.2,5.8,-1.6,fast
2026-07-09T23:54:14Z,14,Kölnstr. → Bertha,5.8,7,-1.2,fast
2026-07-10T01:19:06Z,12,A59 → Kennedybrücke,6.8,7.2,-0.4,fast
2026-07-10T01:19:06Z,149,Kennedybrücke → A59,3.8,5.8,-2.0,fast
2026-07-10T01:19:06Z,14,Kölnstr. → Bertha,5.8,7,-1.2,fast
2026-07-10T05:10:56Z,12,A59 → Kennedybrücke,8.7,7.2,1.5,moderate
2026-07-10T05:10:56Z,149,Kennedybrücke → A59,7.2,5.8,1.4,moderate
2026-07-10T05:10:56Z,14,Kölnstr. → Bertha,5.9,7,-1.1,fast
2026-07-10T08:36:37Z,12,A59 → Kennedybrücke,8.5,7.2,1.3,moderate
2026-07-10T08:36:37Z,149,Kennedybrücke → A59,8,5.8,2.2,moderate
2026-07-10T08:36:37Z,14,Kölnstr. → Bertha,7,7,0,fast
2026-07-10T11:28:45Z,12,A59 → Kennedybrücke,13.9,7.2,6.7,slow
2026-07-10T11:28:45Z,149,Kennedybrücke → A59,12.1,5.8,6.3,slow
2026-07-10T11:28:45Z,14,Kölnstr. → Bertha,13.7,7,6.7,slow
2026-07-10T13:25:01Z,12,A59 → Kennedybrücke,16,7.2,8.8,slow
2026-07-10T13:25:01Z,149,Kennedybrücke → A59,9.9,5.8,4.1,slow
2026-07-10T13:25:01Z,14,Kölnstr. → Bertha,17.3,7.1,10.2,slow
2026-07-10T15:42:20Z,12,A59 → Kennedybrücke,12.3,7.2,5.1,slow
2026-07-10T15:42:20Z,149,Kennedybrücke → A59,12.1,5.8,6.3,slow
2026-07-10T15:42:20Z,14,Kölnstr. → Bertha,11.6,7.1,4.5,slow
2026-07-10T17:25:42Z,12,A59 → Kennedybrücke,10.3,7.2,3.1,moderate
2026-07-10T17:25:42Z,149,Kennedybrücke → A59,9.4,5.8,3.6,slow
2026-07-10T17:25:42Z,14,Kölnstr. → Bertha,8.7,7.1,1.6,moderate
2026-07-10T18:53:56Z,12,A59 → Kennedybrücke,7,7.2,-0.2,fast
2026-07-10T18:53:56Z,149,Kennedybrücke → A59,5.7,5.8,-0.1,fast
2026-07-10T18:53:56Z,14,Kölnstr. → Bertha,6.1,7.1,-1.0,fast
2026-07-10T20:09:04Z,12,A59 → Kennedybrücke,7,7.2,-0.2,fast
2026-07-10T20:09:04Z,149,Kennedybrücke → A59,6.1,5.8,0.3,moderate
2026-07-10T20:09:04Z,14,Kölnstr. → Bertha,6.1,7.1,-1.0,fast
2026-07-10T21:17:21Z,12,A59 → Kennedybrücke,7,7.2,-0.2,fast
2026-07-10T21:17:21Z,149,Kennedybrücke → A59,5.7,5.8,-0.1,fast
2026-07-10T21:17:21Z,14,Kölnstr. → Bertha,6.1,7.1,-1.0,fast
2026-07-10T22:17:56Z,12,A59 → Kennedybrücke,7,7.2,-0.2,fast
2026-07-10T22:17:56Z,149,Kennedybrücke → A59,5.4,5.8,-0.4,fast
2026-07-10T22:17:56Z,14,Kölnstr. → Bertha,6.1,7.1,-1.0,fast
2026-07-10T23:14:57Z,12,A59 → Kennedybrücke,7,7.2,-0.2,fast
2026-07-10T23:14:57Z,149,Kennedybrücke → A59,5.1,5.8,-0.7,fast
2026-07-10T23:14:57Z,14,Kölnstr. → Bertha,6.1,7.1,-1.0,fast
2026-07-11T00:09:08Z,12,A59 → Kennedybrücke,7,7.2,-0.2,fast
2026-07-11T00:09:08Z,149,Kennedybrücke → A59,4.9,5.8,-0.9,fast
2026-07-11T00:09:08Z,14,Kölnstr. → Bertha,6.1,7.1,-1.0,fast
2026-07-11T03:36:19Z,12,A59 → Kennedybrücke,7,7.2,-0.2,fast
2026-07-11T03:36:19Z,149,Kennedybrücke → A59,4,5.8,-1.8,fast
2026-07-11T03:36:19Z,14,Kölnstr. → Bertha,6.1,7.1,-1.0,fast
2026-07-11T05:58:40Z,12,A59 → Kennedybrücke,4.6,7.2,-2.6,fast
2026-07-11T05:58:40Z,149,Kennedybrücke → A59,5,5.8,-0.8,fast
2026-07-11T05:58:40Z,14,Kölnstr. → Bertha,4,7.1,-3.1,fast
2026-07-11T07:48:49Z,12,A59 → Kennedybrücke,7.2,7.2,0.0,fast
2026-07-11T07:48:49Z,149,Kennedybrücke → A59,7,5.8,1.2,moderate
2026-07-11T07:48:49Z,14,Kölnstr. → Bertha,4.9,7.1,-2.2,fast
2026-07-11T09:10:53Z,12,A59 → Kennedybrücke,11.8,7.2,4.6,slow
2026-07-11T09:10:53Z,149,Kennedybrücke → A59,7.6,5.8,1.8,moderate
2026-07-11T09:10:53Z,14,Kölnstr. → Bertha,6.5,7.1,-0.6,fast
2026-07-11T10:32:25Z,12,A59 → Kennedybrücke,9.1,7.2,1.9,moderate
2026-07-11T10:32:25Z,149,Kennedybrücke → A59,9.3,5.8,3.5,slow
2026-07-11T10:32:25Z,14,Kölnstr. → Bertha,7.3,7.1,0.2,moderate
2026-07-11T11:31:23Z,12,A59 → Kennedybrücke,8,7.2,0.8,moderate
2026-07-11T11:31:23Z,149,Kennedybrücke → A59,9.4,5.8,3.6,slow
2026-07-11T11:31:23Z,14,Kölnstr. → Bertha,10,7.1,2.9,moderate
2026-07-11T12:29:41Z,12,A59 → Kennedybrücke,11.6,7.2,4.4,slow
2026-07-11T12:29:41Z,149,Kennedybrücke → A59,8.8,5.8,3.0,slow
2026-07-11T12:29:41Z,14,Kölnstr. → Bertha,9.3,7.1,2.2,moderate
2026-07-11T14:00:59Z,12,A59 → Kennedybrücke,11,7.2,3.8,slow
2026-07-11T14:00:59Z,149,Kennedybrücke → A59,8.3,5.8,2.5,moderate
2026-07-11T14:00:59Z,14,Kölnstr. → Bertha,6.9,7.1,-0.2,fast
2026-07-11T14:55:37Z,12,A59 → Kennedybrücke,11,7.2,3.8,slow
2026-07-11T14:55:37Z,149,Kennedybrücke → A59,6.8,5.8,1.0,moderate
2026-07-11T14:55:37Z,14,Kölnstr. → Bertha,6.9,7.1,-0.2,fast
2026-07-11T15:42:09Z,12,A59 → Kennedybrücke,7.6,7.2,0.4,moderate
2026-07-11T15:42:09Z,149,Kennedybrücke → A59,7.8,5.8,2.0,moderate
2026-07-11T15:42:09Z,14,Kölnstr. → Bertha,7.1,7.1,0.0,fast
2026-07-11T16:32:29Z,12,A59 → Kennedybrücke,11.9,7.2,4.7,slow
2026-07-11T16:32:29Z,149,Kennedybrücke → A59,9.3,5.8,3.5,slow
2026-07-11T16:32:29Z,14,Kölnstr. → Bertha,12.9,7.1,5.8,slow
2026-07-11T17:31:52Z,12,A59 → Kennedybrücke,8.7,7.2,1.5,moderate
2026-07-11T17:31:52Z,149,Kennedybrücke → A59,19.7,5.8,13.9,slow
2026-07-11T17:31:52Z,14,Kölnstr. → Bertha,7.2,7.1,0.1,moderate
2026-07-11T18:27:54Z,12,A59 → Kennedybrücke,6.4,7.2,-0.8,fast
2026-07-11T18:27:54Z,149,Kennedybrücke → A59,6.8,5.8,1.0,moderate
2026-07-11T18:27:54Z,14,Kölnstr. → Bertha,6.2,7.1,-0.9,fast
2026-07-11T19:39:47Z,12,A59 → Kennedybrücke,6.4,7.2,-0.8,fast
2026-07-11T19:39:47Z,149,Kennedybrücke → A59,6.2,5.8,0.4,moderate
2026-07-11T19:39:47Z,14,Kölnstr. → Bertha,6.2,7.1,-0.9,fast
2026-07-11T20:26:36Z,12,A59 → Kennedybrücke,6.4,7.2,-0.8,fast
2026-07-11T20:26:36Z,149,Kennedybrücke → A59,6.8,5.8,1.0,moderate
2026-07-11T20:26:36Z,14,Kölnstr. → Bertha,6.2,7.1,-0.9,fast
2026-07-11T21:11:37Z,12,A59 → Kennedybrücke,6.4,7.2,-0.8,fast
2026-07-11T21:11:37Z,149,Kennedybrücke → A59,6.5,5.8,0.7,moderate
2026-07-11T21:11:37Z,14,Kölnstr. → Bertha,6.2,7.1,-0.9,fast
2026-07-11T22:04:49Z,12,A59 → Kennedybrücke,6.4,7.2,-0.8,fast
2026-07-11T22:04:49Z,149,Kennedybrücke → A59,4.8,5.8,-1.0,fast
2026-07-11T22:04:49Z,14,Kölnstr. → Bertha,6.2,7.1,-0.9,fast
2026-07-11T23:00:00Z,12,A59 → Kennedybrücke,6.4,7.2,-0.8,fast
2026-07-11T23:00:00Z,149,Kennedybrücke → A59,5.1,5.8,-0.7,fast
2026-07-11T23:00:00Z,14,Kölnstr. → Bertha,6.2,7.1,-0.9,fast
2026-07-11T23:54:04Z,12,A59 → Kennedybrücke,6.4,7.2,-0.8,fast
2026-07-11T23:54:04Z,149,Kennedybrücke → A59,4.6,5.8,-1.2,fast
2026-07-11T23:54:04Z,14,Kölnstr. → Bertha,6.2,7.1,-0.9,fast
2026-07-12T01:14:51Z,12,A59 → Kennedybrücke,6.4,7.2,-0.8,fast
2026-07-12T01:14:51Z,149,Kennedybrücke → A59,4.5,5.8,-1.3,fast
2026-07-12T01:14:51Z,14,Kölnstr. → Bertha,6.2,7.1,-0.9,fast
2026-07-12T04:38:39Z,12,A59 → Kennedybrücke,4,7.2,-3.2,fast
2026-07-12T04:38:39Z,149,Kennedybrücke → A59,4,5.8,-1.8,fast
2026-07-12T04:38:39Z,14,Kölnstr. → Bertha,3.3,7.1,-3.8,fast
2026-07-12T07:12:04Z,12,A59 → Kennedybrücke,5.1,7.2,-2.1,fast
2026-07-12T07:12:04Z,149,Kennedybrücke → A59,5.1,5.8,-0.7,fast
2026-07-12T07:12:04Z,14,Kölnstr. → Bertha,4.1,7.1,-3.0,fast
2026-07-12T09:14:08Z,12,A59 → Kennedybrücke,6.3,7.2,-0.9,fast
2026-07-12T09:14:08Z,149,Kennedybrücke → A59,5.7,5.8,-0.1,fast
2026-07-12T09:14:08Z,14,Kölnstr. → Bertha,5.2,7,-1.8,fast
2026-07-12T10:41:59Z,12,A59 → Kennedybrücke,7.3,7.2,0.1,moderate
2026-07-12T10:41:59Z,149,Kennedybrücke → A59,6,5.8,0.2,moderate
2026-07-12T10:41:59Z,14,Kölnstr. → Bertha,5.5,7,-1.5,fast
2026-07-12T11:42:23Z,12,A59 → Kennedybrücke,7.4,7.2,0.2,moderate
2026-07-12T11:42:23Z,149,Kennedybrücke → A59,8.3,5.8,2.5,moderate
2026-07-12T11:42:23Z,14,Kölnstr. → Bertha,5.7,7,-1.3,fast
2026-07-12T12:35:10Z,12,A59 → Kennedybrücke,7.9,7.2,0.7,moderate
2026-07-12T12:35:10Z,149,Kennedybrücke → A59,7.4,5.8,1.6,moderate
2026-07-12T12:35:10Z,14,Kölnstr. → Bertha,8.9,7,1.9,moderate
2026-07-12T14:08:07Z,12,A59 → Kennedybrücke,6.5,7.2,-0.7,fast
2026-07-12T14:08:07Z,149,Kennedybrücke → A59,8.3,5.8,2.5,moderate
2026-07-12T14:08:07Z,14,Kölnstr. → Bertha,5.7,7,-1.3,fast
2026-07-12T15:09:56Z,12,A59 → Kennedybrücke,7,7.2,-0.2,fast
2026-07-12T15:09:56Z,149,Kennedybrücke → A59,7.7,5.8,1.9,moderate
2026-07-12T15:09:56Z,14,Kölnstr. → Bertha,6,7,-1,fast
2026-07-12T16:08:28Z,12,A59 → Kennedybrücke,8.3,7.2,1.1,moderate
2026-07-12T16:08:28Z,149,Kennedybrücke → A59,7.4,5.8,1.6,moderate
2026-07-12T16:08:28Z,14,Kölnstr. → Bertha,6.7,7,-0.3,fast
2026-07-12T17:12:57Z,12,A59 → Kennedybrücke,7,7.2,-0.2,fast
2026-07-12T17:12:57Z,149,Kennedybrücke → A59,6.7,5.8,0.9,moderate
2026-07-12T17:12:57Z,14,Kölnstr. → Bertha,5.8,7,-1.2,fast
2026-07-12T18:07:38Z,12,A59 → Kennedybrücke,6.4,7.2,-0.8,fast
2026-07-12T18:07:38Z,149,Kennedybrücke → A59,7.8,5.8,2.0,moderate
2026-07-12T18:07:38Z,14,Kölnstr. → Bertha,5.8,7,-1.2,fast
2026-07-12T19:19:57Z,12,A59 → Kennedybrücke,6.4,7.2,-0.8,fast
2026-07-12T19:19:57Z,149,Kennedybrücke → A59,6.4,5.8,0.6,moderate
2026-07-12T19:19:57Z,14,Kölnstr. → Bertha,5.8,7,-1.2,fast
2026-07-12T20:10:23Z,12,A59 → Kennedybrücke,6.4,7.2,-0.8,fast
2026-07-12T20:10:23Z,149,Kennedybrücke → A59,5.7,5.8,-0.1,fast
2026-07-12T20:10:23Z,14,Kölnstr. → Bertha,5.8,7,-1.2,fast
2026-07-12T21:03:25Z,12,A59 → Kennedybrücke,6.4,7.2,-0.8,fast
2026-07-12T21:03:25Z,149,Kennedybrücke → A59,5.4,5.8,-0.4,fast
2026-07-12T21:03:25Z,14,Kölnstr. → Bertha,5.8,7,-1.2,fast
2026-07-12T21:58:41Z,12,A59 → Kennedybrücke,6.4,7.2,-0.8,fast
2026-07-12T21:58:41Z,149,Kennedybrücke → A59,4.8,5.8,-1.0,fast
2026-07-12T21:58:41Z,14,Kölnstr. → Bertha,5.8,7,-1.2,fast
2026-07-12T22:42:39Z,12,A59 → Kennedybrücke,6.4,7.2,-0.8,fast
2026-07-12T22:42:39Z,149,Kennedybrücke → A59,4.4,5.8,-1.4,fast
2026-07-12T22:42:39Z,14,Kölnstr. → Bertha,5.8,7,-1.2,fast
2026-07-12T23:34:35Z,12,A59 → Kennedybrücke,6.4,7.2,-0.8,fast
2026-07-12T23:34:35Z,149,Kennedybrücke → A59,4.1,5.8,-1.7,fast
2026-07-12T23:34:35Z,14,Kölnstr. → Bertha,5.8,7,-1.2,fast
2026-07-13T01:08:10Z,12,A59 → Kennedybrücke,6.4,7.2,-0.8,fast
2026-07-13T01:08:10Z,149,Kennedybrücke → A59,4.3,5.8,-1.5,fast
2026-07-13T01:08:10Z,14,Kölnstr. → Bertha,5.8,7,-1.2,fast
2026-07-13T04:38:58Z,12,A59 → Kennedybrücke,7.4,7.2,0.2,moderate
2026-07-13T04:38:58Z,149,Kennedybrücke → A59,6.7,5.8,0.9,moderate
2026-07-13T04:38:58Z,14,Kölnstr. → Bertha,4.7,7,-2.3,fast
2026-07-13T07:51:13Z,12,A59 → Kennedybrücke,20.5,7.2,13.3,slow
2026-07-13T07:51:13Z,149,Kennedybrücke → A59,11.8,5.8,6.0,slow
2026-07-13T07:51:13Z,14,Kölnstr. → Bertha,12.6,7,5.6,slow
2026-07-13T10:44:38Z,12,A59 → Kennedybrücke,15.4,7.3,8.1,slow
2026-07-13T10:44:38Z,149,Kennedybrücke → A59,9.3,5.8,3.5,slow
2026-07-13T10:44:38Z,14,Kölnstr. → Bertha,8.9,7.1,1.8,moderate
2026-07-13T13:04:27Z,12,A59 → Kennedybrücke,16,7.3,8.7,slow
2026-07-13T13:04:27Z,149,Kennedybrücke → A59,11,5.9,5.1,slow
2026-07-13T13:04:27Z,14,Kölnstr. → Bertha,14.7,7.1,7.6,slow
2026-07-13T15:47:05Z,12,A59 → Kennedybrücke,14.2,7.3,6.9,slow
2026-07-13T15:47:05Z,149,Kennedybrücke → A59,10.3,5.9,4.4,slow
2026-07-13T15:47:05Z,14,Kölnstr. → Bertha,12.7,7.1,5.6,slow
2026-07-13T17:42:55Z,12,A59 → Kennedybrücke,7.1,7.3,-0.2,fast
2026-07-13T17:42:55Z,149,Kennedybrücke → A59,6.5,5.9,0.6,moderate
2026-07-13T17:42:55Z,14,Kölnstr. → Bertha,6.1,7.1,-1.0,fast
2026-07-13T19:03:33Z,12,A59 → Kennedybrücke,6.4,7.3,-0.9,fast
2026-07-13T19:03:33Z,149,Kennedybrücke → A59,6.8,5.9,0.9,moderate
2026-07-13T19:03:33Z,14,Kölnstr. → Bertha,5.5,7.1,-1.6,fast
2026-07-13T20:20:46Z,12,A59 → Kennedybrücke,6.4,7.3,-0.9,fast
2026-07-13T20:20:46Z,149,Kennedybrücke → A59,5.3,5.9,-0.6,fast
2026-07-13T20:20:46Z,14,Kölnstr. → Bertha,5.5,7.1,-1.6,fast
2026-07-13T21:15:16Z,12,A59 → Kennedybrücke,6.4,7.3,-0.9,fast
2026-07-13T21:15:16Z,149,Kennedybrücke → A59,4.9,5.9,-1.0,fast
2026-07-13T21:15:16Z,14,Kölnstr. → Bertha,5.5,7.1,-1.6,fast
2026-07-13T22:10:01Z,12,A59 → Kennedybrücke,6.4,7.3,-0.9,fast
2026-07-13T22:10:01Z,149,Kennedybrücke → A59,4.4,5.9,-1.5,fast
2026-07-13T22:10:01Z,14,Kölnstr. → Bertha,5.5,7.1,-1.6,fast
2026-07-13T23:09:05Z,12,A59 → Kennedybrücke,6.4,7.3,-0.9,fast
2026-07-13T23:09:05Z,149,Kennedybrücke → A59,4.5,5.9,-1.4,fast
2026-07-13T23:09:05Z,14,Kölnstr. → Bertha,5.5,7.1,-1.6,fast
2026-07-14T00:02:30Z,12,A59 → Kennedybrücke,6.4,7.3,-0.9,fast
2026-07-14T00:02:30Z,149,Kennedybrücke → A59,4.5,5.9,-1.4,fast
2026-07-14T00:02:30Z,14,Kölnstr. → Bertha,5.5,7.1,-1.6,fast
2026-07-14T02:56:00Z,12,A59 → Kennedybrücke,6.4,7.3,-0.9,fast
2026-07-14T02:56:00Z,149,Kennedybrücke → A59,4.9,5.9,-1.0,fast
2026-07-14T02:56:00Z,14,Kölnstr. → Bertha,5.5,7.1,-1.6,fast
2026-07-14T05:19:50Z,12,A59 → Kennedybrücke,18.7,7.3,11.4,slow
2026-07-14T05:19:50Z,149,Kennedybrücke → A59,10.5,5.9,4.6,slow
2026-07-14T05:19:50Z,14,Kölnstr. → Bertha,6.6,7.1,-0.5,fast
2026-07-14T07:22:01Z,12,A59 → Kennedybrücke,20.6,7.3,13.3,slow
2026-07-14T07:22:01Z,149,Kennedybrücke → A59,9.2,5.9,3.3,slow
2026-07-14T07:22:01Z,14,Kölnstr. → Bertha,15,7.1,7.9,slow
2026-07-14T09:20:10Z,12,A59 → Kennedybrücke,12.7,7.3,5.4,slow
2026-07-14T09:20:10Z,149,Kennedybrücke → A59,7.7,5.9,1.8,moderate
2026-07-14T09:20:10Z,14,Kölnstr. → Bertha,8.5,7.1,1.4,moderate
2026-07-14T10:57:54Z,12,A59 → Kennedybrücke,11.6,7.3,4.3,slow
2026-07-14T10:57:54Z,149,Kennedybrücke → A59,10.5,5.9,4.6,slow
2026-07-14T10:57:54Z,14,Kölnstr. → Bertha,7.5,7.1,0.4,moderate
2026-07-14T12:06:40Z,12,A59 → Kennedybrücke,14.8,7.3,7.5,slow
2026-07-14T12:06:40Z,149,Kennedybrücke → A59,12.1,5.9,6.2,slow
2026-07-14T12:06:40Z,14,Kölnstr. → Bertha,14.1,7.1,7.0,slow
2026-07-14T14:07:25Z,12,A59 → Kennedybrücke,13.1,7.3,5.8,slow
2026-07-14T14:07:25Z,149,Kennedybrücke → A59,13.6,5.9,7.7,slow
2026-07-14T14:07:25Z,14,Kölnstr. → Bertha,18,7.1,10.9,slow
2026-07-14T15:39:50Z,12,A59 → Kennedybrücke,17.6,7.3,10.3,slow
2026-07-14T15:39:50Z,149,Kennedybrücke → A59,9.7,5.9,3.8,slow
2026-07-14T15:39:50Z,14,Kölnstr. → Bertha,16.9,7.1,9.8,slow
2026-07-14T16:49:11Z,12,A59 → Kennedybrücke,12.6,7.3,5.3,slow
2026-07-14T16:49:11Z,149,Kennedybrücke → A59,8.8,5.9,2.9,moderate
2026-07-14T16:49:11Z,14,Kölnstr. → Bertha,12.8,7.1,5.7,slow
2026-07-14T17:49:44Z,12,A59 → Kennedybrücke,8.1,7.3,0.8,moderate
2026-07-14T17:49:44Z,149,Kennedybrücke → A59,8,5.9,2.1,moderate
2026-07-14T17:49:44Z,14,Kölnstr. → Bertha,6.2,7.1,-0.9,fast
2026-07-14T18:50:27Z,12,A59 → Kennedybrücke,7.8,7.3,0.5,moderate
2026-07-14T18:50:27Z,149,Kennedybrücke → A59,7.1,5.9,1.2,moderate
2026-07-14T18:50:27Z,14,Kölnstr. → Bertha,5.6,7.1,-1.5,fast
2026-07-14T19:59:29Z,12,A59 → Kennedybrücke,7.8,7.3,0.5,moderate
2026-07-14T19:59:29Z,149,Kennedybrücke → A59,5,5.9,-0.9,fast
2026-07-14T19:59:29Z,14,Kölnstr. → Bertha,5.6,7.1,-1.5,fast
2026-07-14T20:58:50Z,12,A59 → Kennedybrücke,7.8,7.3,0.5,moderate
2026-07-14T20:58:50Z,149,Kennedybrücke → A59,5.1,5.9,-0.8,fast
2026-07-14T20:58:50Z,14,Kölnstr. → Bertha,5.6,7.1,-1.5,fast
2026-07-14T21:54:31Z,12,A59 → Kennedybrücke,7.8,7.3,0.5,moderate
2026-07-14T21:54:31Z,149,Kennedybrücke → A59,5,5.9,-0.9,fast
2026-07-14T21:54:31Z,14,Kölnstr. → Bertha,5.6,7.1,-1.5,fast
2026-07-14T22:42:31Z,12,A59 → Kennedybrücke,7.8,7.3,0.5,moderate
2026-07-14T22:42:31Z,149,Kennedybrücke → A59,4.7,5.9,-1.2,fast
2026-07-14T22:42:31Z,14,Kölnstr. → Bertha,5.6,7.1,-1.5,fast
2026-07-14T23:32:05Z,12,A59 → Kennedybrücke,7.8,7.3,0.5,moderate
2026-07-14T23:32:05Z,149,Kennedybrücke → A59,4.2,5.9,-1.7,fast
2026-07-14T23:32:05Z,14,Kölnstr. → Bertha,5.6,7.1,-1.5,fast
2026-07-15T00:51:54Z,12,A59 → Kennedybrücke,7.8,7.3,0.5,moderate
2026-07-15T00:51:54Z,149,Kennedybrücke → A59,4.2,5.9,-1.7,fast
2026-07-15T00:51:54Z,14,Kölnstr. → Bertha,5.6,7.1,-1.5,fast
2026-07-15T03:49:38Z,12,A59 → Kennedybrücke,7.8,7.3,0.5,moderate
2026-07-15T03:49:38Z,149,Kennedybrücke → A59,5.1,5.9,-0.8,fast
2026-07-15T03:49:38Z,14,Kölnstr. → Bertha,5.6,7.1,-1.5,fast
2026-07-15T06:01:16Z,12,A59 → Kennedybrücke,20.2,7.3,12.9,slow
2026-07-15T06:01:16Z,149,Kennedybrücke → A59,11.6,5.9,5.7,slow
2026-07-15T06:01:16Z,14,Kölnstr. → Bertha,11.1,7.1,4.0,slow
2026-07-15T08:18:32Z,12,A59 → Kennedybrücke,15.5,7.3,8.2,slow
2026-07-15T08:18:32Z,149,Kennedybrücke → A59,9.8,5.9,3.9,slow
2026-07-15T08:18:32Z,14,Kölnstr. → Bertha,9.6,7.1,2.5,moderate
2026-07-15T10:16:21Z,12,A59 → Kennedybrücke,14.6,7.3,7.3,slow
2026-07-15T10:16:21Z,149,Kennedybrücke → A59,9.4,5.9,3.5,slow
2026-07-15T10:16:21Z,14,Kölnstr. → Bertha,9.5,7.1,2.4,moderate
2026-07-15T11:49:39Z,12,A59 → Kennedybrücke,14.8,7.3,7.5,slow
2026-07-15T11:49:39Z,149,Kennedybrücke → A59,12.4,5.9,6.5,slow
2026-07-15T11:49:39Z,14,Kölnstr. → Bertha,8.7,7.1,1.6,moderate
2026-07-15T12:59:12Z,12,A59 → Kennedybrücke,14.3,7.3,7.0,slow
2026-07-15T12:59:12Z,149,Kennedybrücke → A59,11.6,5.9,5.7,slow
2026-07-15T12:59:12Z,14,Kölnstr. → Bertha,10.5,7.1,3.4,moderate
2026-07-15T14:47:14Z,12,A59 → Kennedybrücke,14.9,7.3,7.6,slow
2026-07-15T14:47:14Z,149,Kennedybrücke → A59,10.6,5.9,4.7,slow
2026-07-15T14:47:14Z,14,Kölnstr. → Bertha,12.5,7.1,5.4,slow
2026-07-15T16:09:24Z,12,A59 → Kennedybrücke,12.8,7.3,5.5,slow
2026-07-15T16:09:24Z,149,Kennedybrücke → A59,9.1,5.9,3.2,slow
2026-07-15T16:09:24Z,14,Kölnstr. → Bertha,9.4,7.1,2.3,moderate
2026-07-15T17:35:19Z,12,A59 → Kennedybrücke,9.4,7.3,2.1,moderate
2026-07-15T17:35:19Z,149,Kennedybrücke → A59,7.7,5.9,1.8,moderate
2026-07-15T17:35:19Z,14,Kölnstr. → Bertha,7,7.1,-0.1,fast
2026-07-15T18:41:01Z,12,A59 → Kennedybrücke,6.2,7.3,-1.1,fast
2026-07-15T18:41:01Z,149,Kennedybrücke → A59,6.4,5.9,0.5,moderate
2026-07-15T18:41:01Z,14,Kölnstr. → Bertha,5.9,7.1,-1.2,fast
2026-07-15T19:49:07Z,12,A59 → Kennedybrücke,6.2,7.3,-1.1,fast
2026-07-15T19:49:07Z,149,Kennedybrücke → A59,5.8,5.9,-0.1,fast
2026-07-15T19:49:07Z,14,Kölnstr. → Bertha,5.9,7.1,-1.2,fast
2026-07-15T20:44:28Z,12,A59 → Kennedybrücke,6.2,7.3,-1.1,fast
2026-07-15T20:44:28Z,149,Kennedybrücke → A59,6,5.9,0.1,moderate
2026-07-15T20:44:28Z,14,Kölnstr. → Bertha,5.9,7.1,-1.2,fast
2026-07-15T21:38:36Z,12,A59 → Kennedybrücke,6.2,7.3,-1.1,fast
2026-07-15T21:38:36Z,149,Kennedybrücke → A59,4.8,5.9,-1.1,fast
2026-07-15T21:38:36Z,14,Kölnstr. → Bertha,5.9,7.1,-1.2,fast
2026-07-15T22:35:37Z,12,A59 → Kennedybrücke,6.2,7.3,-1.1,fast
2026-07-15T22:35:37Z,149,Kennedybrücke → A59,4.3,5.9,-1.6,fast
2026-07-15T22:35:37Z,14,Kölnstr. → Bertha,5.9,7.1,-1.2,fast
2026-07-15T23:34:04Z,12,A59 → Kennedybrücke,6.2,7.3,-1.1,fast
2026-07-15T23:34:04Z,149,Kennedybrücke → A59,4.1,5.9,-1.8,fast
