collected_at,route_id,route_name,current_min,avg_min,delta_min,status
2026-08-07T23:08:22Z,149,Kennedybrücke → A59,4.4,5.9,-1.5,fast
2026-08-07T23:08:22Z,14,Kölnstr. → Bertha,5.6,7.2,-1.6,fast
2026-08-07T23:43:57Z,12,A59 → Kennedybrücke,6.3,7.6,-1.3,fast
2026-08-07T23:43:57Z,149,Kennedybrücke → A59,4.7,5.9,-1.2,fast
2026-08-07T23:43:57Z,14,Kölnstr. → Bertha,5.6,7.2,-1.6,fast
2026-08-08T00:05:01Z,12,A59 → Kennedybrücke,6.3,7.6,-1.3,fast
2026-08-08T00:05:01Z,149,Kennedybrücke → A59,4.2,5.9,-1.7,fast
2026-08-08T00:05:01Z,14,Kölnstr. → Bertha,5.6,7.2,-1.6,fast
2026-08-08T02:10:28Z,12,A59 → Kennedybrücke,6.3,7.6,-1.3,fast
2026-08-08T02:10:28Z,149,Kennedybrücke → A59,4.4,5.9,-1.5,fast
2026-08-08T02:10:28Z,14,Kölnstr. → Bertha,5.6,7.2,-1.6,fast
2026-08-08T03:41:42Z,12,A59 → Kennedybrücke,6.3,7.6,-1.3,fast
2026-08-08T03:41:42Z,149,Kennedybrücke → A59,4.6,5.9,-1.3,fast
2026-08-08T03:41:42Z,14,Kölnstr. → Bertha,5.6,7.2,-1.6,fast
2026-08-08T04:37:54Z,12,A59 → Kennedybrücke,4.1,7.6,-3.5,fast
2026-08-08T04:37:54Z,149,Kennedybrücke → A59,4.1,5.9,-1.8,fast
2026-08-08T04:37:54Z,14,Kölnstr. → Bertha,3.6,7.2,-3.6,fast
2026-08-08T05:22:32Z,12,A59 → Kennedybrücke,4.3,7.6,-3.3,fast
2026-08-08T05:22:32Z,149,Kennedybrücke → A59,4.5,5.9,-1.4,fast
2026-08-08T05:22:32Z,14,Kölnstr. → Bertha,3.9,7.2,-3.3,fast
2026-08-08T06:00:44Z,12,A59 → Kennedybrücke,5,7.6,-2.6,fast
2026-08-08T06:00:44Z,149,Kennedybrücke → A59,4.8,5.9,-1.1,fast
2026-08-08T06:00:44Z,14,Kölnstr. → Bertha,4.1,7.2,-3.1,fast
2026-08-08T06:54:09Z,12,A59 → Kennedybrücke,5,7.6,-2.6,fast
2026-08-08T06:54:09Z,149,Kennedybrücke → A59,4.8,5.9,-1.1,fast
2026-08-08T06:54:09Z,14,Kölnstr. → Bertha,4.1,7.2,-3.1,fast
2026-08-08T07:37:10Z,12,A59 → Kennedybrücke,6.2,7.6,-1.4,fast
2026-08-08T07:37:10Z,149,Kennedybrücke → A59,5.8,5.9,-0.1,fast
2026-08-08T07:37:10Z,14,Kölnstr. → Bertha,4.2,7.2,-3.0,fast
2026-08-08T08:09:52Z,12,A59 → Kennedybrücke,8.8,7.6,1.2,moderate
2026-08-08T08:09:52Z,149,Kennedybrücke → A59,6.6,5.9,0.7,moderate
2026-08-08T08:09:52Z,14,Kölnstr. → Bertha,5,7.2,-2.2,fast
2026-08-08T08:56:09Z,12,A59 → Kennedybrücke,8.8,7.6,1.2,moderate
2026-08-08T08:56:09Z,149,Kennedybrücke → A59,6.2,5.9,0.3,moderate
2026-08-08T08:56:09Z,14,Kölnstr. → Bertha,5,7.2,-2.2,fast
2026-08-08T09:25:48Z,12,A59 → Kennedybrücke,7.9,7.6,0.3,moderate
2026-08-08T09:25:48Z,149,Kennedybrücke → A59,6.5,5.9,0.6,moderate
2026-08-08T09:25:48Z,14,Kölnstr. → Bertha,5.7,7.2,-1.5,fast
2026-08-08T09:59:50Z,12,A59 → Kennedybrücke,7.9,7.6,0.3,moderate
2026-08-08T09:59:50Z,149,Kennedybrücke → A59,6.3,5.9,0.4,moderate
2026-08-08T09:59:50Z,14,Kölnstr. → Bertha,5.7,7.2,-1.5,fast
2026-08-08T10:30:58Z,12,A59 → Kennedybrücke,7.4,7.6,-0.2,fast
2026-08-08T10:30:58Z,149,Kennedybrücke → A59,8.1,5.9,2.2,moderate
2026-08-08T10:30:58Z,14,Kölnstr. → Bertha,6.9,7.2,-0.3,fast
2026-08-08T11:01:10Z,12,A59 → Kennedybrücke,8.3,7.6,0.7,moderate
2026-08-08T11:01:10Z,149,Kennedybrücke → A59,6.4,5.9,0.5,moderate
2026-08-08T11:01:10Z,14,Kölnstr. → Bertha,7.3,7.2,0.1,moderate
2026-08-08T11:31:04Z,12,A59 → Kennedybrücke,8.3,7.6,0.7,moderate
2026-08-08T11:31:04Z,149,Kennedybrücke → A59,9.1,5.9,3.2,slow
2026-08-08T11:31:04Z,14,Kölnstr. → Bertha,7.3,7.2,0.1,moderate
2026-08-08T11:54:36Z,12,A59 → Kennedybrücke,8.3,7.6,0.7,moderate
2026-08-08T11:54:36Z,149,Kennedybrücke → A59,7.3,5.9,1.4,moderate
2026-08-08T11:54:36Z,14,Kölnstr. → Bertha,7.3,7.2,0.1,moderate
2026-08-08T12:17:56Z,12,A59 → Kennedybrücke,8.4,7.6,0.8,moderate
2026-08-08T12:17:56Z,149,Kennedybrücke → A59,7.5,5.9,1.6,moderate
2026-08-08T12:17:56Z,14,Kölnstr. → Bertha,8.6,7.2,1.4,moderate
2026-08-08T13:13:58Z,12,A59 → Kennedybrücke,8.1,7.6,0.5,moderate
2026-08-08T13:13:58Z,149,Kennedybrücke → A59,7.6,5.9,1.7,moderate
2026-08-08T13:13:58Z,14,Kölnstr. → Bertha,7.2,7.2,0.0,fast
2026-08-08T13:55:40Z,12,A59 → Kennedybrücke,8.1,7.6,0.5,moderate
2026-08-08T13:55:40Z,149,Kennedybrücke → A59,6.1,5.9,0.2,moderate
2026-08-08T13:55:40Z,14,Kölnstr. → Bertha,7.2,7.2,0.0,fast
2026-08-08T14:21:05Z,12,A59 → Kennedybrücke,7.3,7.6,-0.3,fast
2026-08-08T14:21:05Z,149,Kennedybrücke → A59,6.5,5.9,0.6,moderate
2026-08-08T14:21:05Z,14,Kölnstr. → Bertha,5.9,7.2,-1.3,fast
2026-08-08T14:53:04Z,12,A59 → Kennedybrücke,7.3,7.6,-0.3,fast
2026-08-08T14:53:04Z,149,Kennedybrücke → A59,7.5,5.9,1.6,moderate
2026-08-08T14:53:04Z,14,Kölnstr. → Bertha,5.9,7.2,-1.3,fast
2026-08-08T15:14:10Z,12,A59 → Kennedybrücke,6.5,7.6,-1.1,fast
2026-08-08T15:14:10Z,149,Kennedybrücke → A59,7.3,5.9,1.4,moderate
2026-08-08T15:14:10Z,14,Kölnstr. → Bertha,8.1,7.2,0.9,moderate
2026-08-08T15:44:55Z,12,A59 → Kennedybrücke,6.5,7.6,-1.1,fast
2026-08-08T15:44:55Z,149,Kennedybrücke → A59,7.2,5.9,1.3,moderate
2026-08-08T15:44:55Z,14,Kölnstr. → Bertha,8.1,7.2,0.9,moderate
2026-08-08T16:02:55Z,12,A59 → Kennedybrücke,8.1,7.6,0.5,moderate
2026-08-08T16:02:55Z,149,Kennedybrücke → A59,6.7,5.9,0.8,moderate
2026-08-08T16:02:55Z,14,Kölnstr. → Bertha,6.1,7.2,-1.1,fast
2026-08-08T16:42:07Z,12,A59 → Kennedybrücke,8.1,7.6,0.5,moderate
2026-08-08T16:42:07Z,149,Kennedybrücke → A59,6.2,5.9,0.3,moderate
2026-08-08T16:42:07Z,14,Kölnstr. → Bertha,6.1,7.2,-1.1,fast
2026-08-08T17:06:37Z,12,A59 → Kennedybrücke,6.3,7.6,-1.3,fast
2026-08-08T17:06:37Z,149,Kennedybrücke → A59,6.1,5.9,0.2,moderate
2026-08-08T17:06:37Z,14,Kölnstr. → Bertha,5.6,7.2,-1.6,fast
2026-08-08T17:39:54Z,12,A59 → Kennedybrücke,6.3,7.6,-1.3,fast
2026-08-08T17:39:54Z,149,Kennedybrücke → A59,6.8,5.9,0.9,moderate
2026-08-08T17:39:54Z,14,Kölnstr. → Bertha,5.6,7.2,-1.6,fast
2026-08-08T18:01:17Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-08T18:01:17Z,149,Kennedybrücke → A59,6.2,5.9,0.3,moderate
2026-08-08T18:01:17Z,14,Kölnstr. → Bertha,5.2,7.2,-2.0,fast
2026-08-08T18:40:22Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-08T18:40:22Z,149,Kennedybrücke → A59,7.4,5.9,1.5,moderate
2026-08-08T18:40:22Z,14,Kölnstr. → Bertha,5.2,7.2,-2.0,fast
2026-08-08T19:14:48Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-08T19:14:48Z,149,Kennedybrücke → A59,5.6,5.9,-0.3,fast
2026-08-08T19:14:48Z,14,Kölnstr. → Bertha,5.2,7.2,-2.0,fast
2026-08-08T19:44:02Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-08T19:44:02Z,149,Kennedybrücke → A59,5.3,5.9,-0.6,fast
2026-08-08T19:44:02Z,14,Kölnstr. → Bertha,5.2,7.2,-2.0,fast
2026-08-08T20:01:48Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-08T20:01:48Z,149,Kennedybrücke → A59,5.9,5.9,0.0,fast
2026-08-08T20:01:48Z,14,Kölnstr. → Bertha,5.2,7.2,-2.0,fast
2026-08-08T20:34:04Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-08T20:34:04Z,149,Kennedybrücke → A59,6.6,5.9,0.7,moderate
2026-08-08T20:34:04Z,14,Kölnstr. → Bertha,5.2,7.2,-2.0,fast
2026-08-08T21:01:09Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-08T21:01:09Z,149,Kennedybrücke → A59,5.2,5.9,-0.7,fast
2026-08-08T21:01:09Z,14,Kölnstr. → Bertha,5.2,7.2,-2.0,fast
2026-08-08T21:32:17Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-08T21:32:17Z,149,Kennedybrücke → A59,4.5,5.9,-1.4,fast
2026-08-08T21:32:17Z,14,Kölnstr. → Bertha,5.2,7.2,-2.0,fast
2026-08-08T21:56:34Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-08T21:56:34Z,149,Kennedybrücke → A59,5.1,5.9,-0.8,fast
2026-08-08T21:56:34Z,14,Kölnstr. → Bertha,5.2,7.2,-2.0,fast
2026-08-08T22:17:26Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-08T22:17:26Z,149,Kennedybrücke → A59,4.7,5.9,-1.2,fast
2026-08-08T22:17:26Z,14,Kölnstr. → Bertha,5.2,7.2,-2.0,fast
2026-08-08T22:48:26Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-08T22:48:26Z,149,Kennedybrücke → A59,4.6,5.9,-1.3,fast
2026-08-08T22:48:26Z,14,Kölnstr. → Bertha,5.2,7.2,-2.0,fast
2026-08-08T23:11:34Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-08T23:11:34Z,149,Kennedybrücke → A59,4.8,5.9,-1.1,fast
2026-08-08T23:11:34Z,14,Kölnstr. → Bertha,5.2,7.2,-2.0,fast
2026-08-08T23:41:26Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-08T23:41:26Z,149,Kennedybrücke → A59,4.5,5.9,-1.4,fast
2026-08-08T23:41:26Z,14,Kölnstr. → Bertha,5.2,7.2,-2.0,fast
2026-08-09T00:00:52Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-09T00:00:52Z,149,Kennedybrücke → A59,4.6,5.9,-1.3,fast
2026-08-09T00:00:52Z,14,Kölnstr. → Bertha,5.2,7.2,-2.0,fast
2026-08-09T01:50:11Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-09T01:50:11Z,149,Kennedybrücke → A59,4,5.9,-1.9,fast
2026-08-09T01:50:11Z,14,Kölnstr. → Bertha,5.2,7.2,-2.0,fast
2026-08-09T03:21:05Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-09T03:21:05Z,149,Kennedybrücke → A59,4.4,5.9,-1.5,fast
2026-08-09T03:21:05Z,14,Kölnstr. → Bertha,5.2,7.2,-2.0,fast
2026-08-09T04:40:13Z,12,A59 → Kennedybrücke,3.9,7.6,-3.7,fast
2026-08-09T04:40:13Z,149,Kennedybrücke → A59,4.3,5.9,-1.6,fast
2026-08-09T04:40:13Z,14,Kölnstr. → Bertha,3.5,7.2,-3.7,fast
2026-08-09T05:31:44Z,12,A59 → Kennedybrücke,3.9,7.6,-3.7,fast
2026-08-09T05:31:44Z,149,Kennedybrücke → A59,4.5,5.9,-1.4,fast
2026-08-09T05:31:44Z,14,Kölnstr. → Bertha,3.6,7.2,-3.6,fast
2026-08-09T06:09:34Z,12,A59 → Kennedybrücke,4.3,7.6,-3.3,fast
2026-08-09T06:09:34Z,149,Kennedybrücke → A59,4.4,5.9,-1.5,fast
2026-08-09T06:09:34Z,14,Kölnstr. → Bertha,3.7,7.1,-3.4,fast
2026-08-09T07:11:33Z,12,A59 → Kennedybrücke,4.6,7.6,-3.0,fast
2026-08-09T07:11:33Z,149,Kennedybrücke → A59,5.2,5.9,-0.7,fast
2026-08-09T07:11:33Z,14,Kölnstr. → Bertha,4,7.1,-3.1,fast
2026-08-09T07:58:55Z,12,A59 → Kennedybrücke,4.6,7.6,-3.0,fast
2026-08-09T07:58:55Z,149,Kennedybrücke → A59,5.1,5.9,-0.8,fast
2026-08-09T07:58:55Z,14,Kölnstr. → Bertha,4,7.1,-3.1,fast
2026-08-09T08:37:28Z,12,A59 → Kennedybrücke,5.2,7.6,-2.4,fast
2026-08-09T08:37:28Z,149,Kennedybrücke → A59,5.5,5.9,-0.4,fast
2026-08-09T08:37:28Z,14,Kölnstr. → Bertha,4.2,7.1,-2.9,fast
2026-08-09T09:20:41Z,12,A59 → Kennedybrücke,6.5,7.6,-1.1,fast
2026-08-09T09:20:41Z,149,Kennedybrücke → A59,6,5.9,0.1,moderate
2026-08-09T09:20:41Z,14,Kölnstr. → Bertha,4.5,7.1,-2.6,fast
2026-08-09T09:59:57Z,12,A59 → Kennedybrücke,6.1,7.6,-1.5,fast
2026-08-09T09:59:57Z,149,Kennedybrücke → A59,6,5.9,0.1,moderate
2026-08-09T09:59:57Z,14,Kölnstr. → Bertha,5.1,7.1,-2.0,fast
2026-08-09T10:32:58Z,12,A59 → Kennedybrücke,6.1,7.6,-1.5,fast
2026-08-09T10:32:58Z,149,Kennedybrücke → A59,6.2,5.9,0.3,moderate
2026-08-09T10:32:58Z,14,Kölnstr. → Bertha,5.1,7.1,-2.0,fast
2026-08-09T11:03:27Z,12,A59 → Kennedybrücke,6.6,7.6,-1.0,fast
2026-08-09T11:03:27Z,149,Kennedybrücke → A59,7.2,5.9,1.3,moderate
2026-08-09T11:03:27Z,14,Kölnstr. → Bertha,5.4,7.1,-1.7,fast
2026-08-09T11:37:08Z,12,A59 → Kennedybrücke,6.6,7.6,-1.0,fast
2026-08-09T11:37:08Z,149,Kennedybrücke → A59,6,5.9,0.1,moderate
2026-08-09T11:37:08Z,14,Kölnstr. → Bertha,5.4,7.1,-1.7,fast
2026-08-09T11:58:41Z,12,A59 → Kennedybrücke,6.6,7.6,-1.0,fast
2026-08-09T11:58:41Z,149,Kennedybrücke → A59,6.3,5.9,0.4,moderate
2026-08-09T11:58:41Z,14,Kölnstr. → Bertha,5.4,7.1,-1.7,fast
2026-08-09T12:40:17Z,12,A59 → Kennedybrücke,7.1,7.6,-0.5,fast
2026-08-09T12:40:17Z,149,Kennedybrücke → A59,7.4,5.9,1.5,moderate
2026-08-09T12:40:17Z,14,Kölnstr. → Bertha,5.5,7.1,-1.6,fast
2026-08-09T13:34:41Z,12,A59 → Kennedybrücke,6,7.6,-1.6,fast
2026-08-09T13:34:41Z,149,Kennedybrücke → A59,6.4,5.9,0.5,moderate
2026-08-09T13:34:41Z,14,Kölnstr. → Bertha,5.4,7.1,-1.7,fast
2026-08-09T14:09:56Z,12,A59 → Kennedybrücke,6.3,7.6,-1.3,fast
2026-08-09T14:09:56Z,149,Kennedybrücke → A59,6.8,5.9,0.9,moderate
2026-08-09T14:09:56Z,14,Kölnstr. → Bertha,4.8,7.1,-2.3,fast
2026-08-09T14:48:47Z,12,A59 → Kennedybrücke,6.3,7.6,-1.3,fast
2026-08-09T14:48:47Z,149,Kennedybrücke → A59,7.4,5.9,1.5,moderate
2026-08-09T14:48:47Z,14,Kölnstr. → Bertha,4.8,7.1,-2.3,fast
2026-08-09T15:14:35Z,12,A59 → Kennedybrücke,7.4,7.6,-0.2,fast
2026-08-09T15:14:35Z,149,Kennedybrücke → A59,5.7,5.9,-0.2,fast
2026-08-09T15:14:35Z,14,Kölnstr. → Bertha,5.4,7.1,-1.7,fast
2026-08-09T15:45:55Z,12,A59 → Kennedybrücke,7.4,7.6,-0.2,fast
2026-08-09T15:45:55Z,149,Kennedybrücke → A59,6.1,5.9,0.2,moderate
2026-08-09T15:45:55Z,14,Kölnstr. → Bertha,5.4,7.1,-1.7,fast
2026-08-09T16:04:39Z,12,A59 → Kennedybrücke,7.2,7.6,-0.4,fast
2026-08-09T16:04:39Z,149,Kennedybrücke → A59,6.1,5.9,0.2,moderate
2026-08-09T16:04:39Z,14,Kölnstr. → Bertha,5,7.1,-2.1,fast
2026-08-09T16:46:54Z,12,A59 → Kennedybrücke,7.2,7.6,-0.4,fast
2026-08-09T16:46:54Z,149,Kennedybrücke → A59,5.6,5.9,-0.3,fast
2026-08-09T16:46:54Z,14,Kölnstr. → Bertha,5,7.1,-2.1,fast
2026-08-09T17:16:02Z,12,A59 → Kennedybrücke,6,7.6,-1.6,fast
2026-08-09T17:16:02Z,149,Kennedybrücke → A59,6,5.9,0.1,moderate
2026-08-09T17:16:02Z,14,Kölnstr. → Bertha,5.2,7.1,-1.9,fast
2026-08-09T17:47:37Z,12,A59 → Kennedybrücke,6,7.6,-1.6,fast
2026-08-09T17:47:37Z,149,Kennedybrücke → A59,5,5.9,-0.9,fast
2026-08-09T17:47:37Z,14,Kölnstr. → Bertha,5.2,7.1,-1.9,fast
2026-08-09T18:14:40Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-09T18:14:40Z,149,Kennedybrücke → A59,5.8,5.9,-0.1,fast
2026-08-09T18:14:40Z,14,Kölnstr. → Bertha,4.8,7.1,-2.3,fast
2026-08-09T19:00:03Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-09T19:00:03Z,149,Kennedybrücke → A59,5.3,5.9,-0.6,fast
2026-08-09T19:00:03Z,14,Kölnstr. → Bertha,4.8,7.1,-2.3,fast
2026-08-09T19:32:11Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-09T19:32:11Z,149,Kennedybrücke → A59,5.3,5.9,-0.6,fast
2026-08-09T19:32:11Z,14,Kölnstr. → Bertha,4.8,7.1,-2.3,fast
2026-08-09T19:58:52Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-09T19:58:52Z,149,Kennedybrücke → A59,5,5.9,-0.9,fast
2026-08-09T19:58:52Z,14,Kölnstr. → Bertha,4.8,7.1,-2.3,fast
2026-08-09T20:27:05Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-09T20:27:05Z,149,Kennedybrücke → A59,4.8,5.9,-1.1,fast
2026-08-09T20:27:05Z,14,Kölnstr. → Bertha,4.8,7.1,-2.3,fast
2026-08-09T21:00:00Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-09T21:00:00Z,149,Kennedybrücke → A59,4.7,5.9,-1.2,fast
2026-08-09T21:00:00Z,14,Kölnstr. → Bertha,4.8,7.1,-2.3,fast
2026-08-09T21:31:06Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-09T21:31:06Z,149,Kennedybrücke → A59,4.6,5.9,-1.3,fast
2026-08-09T21:31:06Z,14,Kölnstr. → Bertha,4.8,7.1,-2.3,fast
2026-08-09T21:58:47Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-09T21:58:47Z,149,Kennedybrücke → A59,4.4,5.9,-1.5,fast
2026-08-09T21:58:47Z,14,Kölnstr. → Bertha,4.8,7.1,-2.3,fast
2026-08-09T22:25:38Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-09T22:25:38Z,149,Kennedybrücke → A59,4.6,5.9,-1.3,fast
2026-08-09T22:25:38Z,14,Kölnstr. → Bertha,4.8,7.1,-2.3,fast
2026-08-09T22:55:40Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-09T22:55:40Z,149,Kennedybrücke → A59,4.6,5.9,-1.3,fast
2026-08-09T22:55:40Z,14,Kölnstr. → Bertha,4.8,7.1,-2.3,fast
2026-08-09T23:17:49Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-09T23:17:49Z,149,Kennedybrücke → A59,4.3,5.9,-1.6,fast
2026-08-09T23:17:49Z,14,Kölnstr. → Bertha,4.8,7.1,-2.3,fast
2026-08-09T23:48:24Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-09T23:48:24Z,149,Kennedybrücke → A59,4.2,5.9,-1.7,fast
2026-08-09T23:48:24Z,14,Kölnstr. → Bertha,4.8,7.1,-2.3,fast
2026-08-10T00:36:46Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-10T00:36:46Z,149,Kennedybrücke → A59,4.1,5.9,-1.8,fast
2026-08-10T00:36:46Z,14,Kölnstr. → Bertha,4.8,7.1,-2.3,fast
2026-08-10T02:54:30Z,12,A59 → Kennedybrücke,5.7,7.6,-1.9,fast
2026-08-10T02:54:30Z,149,Kennedybrücke → A59,4.1,5.9,-1.8,fast
2026-08-10T02:54:30Z,14,Kölnstr. → Bertha,4.8,7.1,-2.3,fast
2026-08-10T04:19:05Z,12,A59 → Kennedybrücke,6.6,7.6,-1.0,fast
2026-08-10T04:19:05Z,149,Kennedybrücke → A59,5.3,5.9,-0.6,fast
2026-08-10T04:19:05Z,14,Kölnstr. → Bertha,4.2,7.1,-2.9,fast
2026-08-10T05:47:03Z,12,A59 → Kennedybrücke,7.6,7.6,0.0,fast
2026-08-10T05:47:03Z,149,Kennedybrücke → A59,6.4,5.9,0.5,moderate
2026-08-10T05:47:03Z,14,Kölnstr. → Bertha,5.1,7.1,-2.0,fast
2026-08-10T06:57:38Z,12,A59 → Kennedybrücke,8.4,7.6,0.8,moderate
2026-08-10T06:57:38Z,149,Kennedybrücke → A59,6.6,5.9,0.7,moderate
2026-08-10T06:57:38Z,14,Kölnstr. → Bertha,6,7.1,-1.1,fast
2026-08-10T08:22:18Z,12,A59 → Kennedybrücke,8.3,7.6,0.7,moderate
2026-08-10T08:22:18Z,149,Kennedybrücke → A59,5.9,5.9,0.0,fast
2026-08-10T08:22:18Z,14,Kölnstr. → Bertha,6.1,7.1,-1.0,fast
2026-08-10T09:52:21Z,12,A59 → Kennedybrücke,8.5,7.6,0.9,moderate
2026-08-10T09:52:21Z,149,Kennedybrücke → A59,7.8,5.9,1.9,moderate
2026-08-10T09:52:21Z,14,Kölnstr. → Bertha,7.7,7.1,0.6,moderate
2026-08-10T10:51:34Z,12,A59 → Kennedybrücke,8,7.6,0.4,moderate
2026-08-10T10:51:34Z,149,Kennedybrücke → A59,9.8,5.9,3.9,slow
2026-08-10T10:51:34Z,14,Kölnstr. → Bertha,6.5,7.1,-0.6,fast
2026-08-10T11:36:02Z,12,A59 → Kennedybrücke,8.6,7.6,1.0,moderate
2026-08-10T11:36:02Z,149,Kennedybrücke → A59,7.6,5.9,1.7,moderate
2026-08-10T11:36:02Z,14,Kölnstr. → Bertha,6.6,7.1,-0.5,fast
2026-08-10T12:25:46Z,12,A59 → Kennedybrücke,7.1,7.6,-0.5,fast
2026-08-10T12:25:46Z,149,Kennedybrücke → A59,7.9,5.9,2.0,moderate
2026-08-10T12:25:46Z,14,Kölnstr. → Bertha,8.2,7.1,1.1,moderate
2026-08-10T13:50:34Z,12,A59 → Kennedybrücke,8.3,7.6,0.7,moderate
2026-08-10T13:50:34Z,149,Kennedybrücke → A59,9.4,5.9,3.5,slow
2026-08-10T13:50:34Z,14,Kölnstr. → Bertha,7.9,7.1,0.8,moderate
2026-08-10T14:45:35Z,12,A59 → Kennedybrücke,9.1,7.6,1.5,moderate
2026-08-10T14:45:35Z,149,Kennedybrücke → A59,8.2,5.9,2.3,moderate
2026-08-10T14:45:35Z,14,Kölnstr. → Bertha,12,7.1,4.9,slow
2026-08-10T15:38:25Z,12,A59 → Kennedybrücke,6.7,7.6,-0.9,fast
2026-08-10T15:38:25Z,149,Kennedybrücke → A59,7.7,5.9,1.8,moderate
2026-08-10T15:38:25Z,14,Kölnstr. → Bertha,13,7.1,5.9,slow
2026-08-10T16:27:06Z,12,A59 → Kennedybrücke,6.7,7.6,-0.9,fast
2026-08-10T16:27:06Z,149,Kennedybrücke → A59,7,5.9,1.1,moderate
2026-08-10T16:27:06Z,14,Kölnstr. → Bertha,7.6,7.1,0.5,moderate
2026-08-10T17:22:23Z,12,A59 → Kennedybrücke,6.7,7.6,-0.9,fast
2026-08-10T17:22:23Z,149,Kennedybrücke → A59,6.4,5.9,0.5,moderate
2026-08-10T17:22:23Z,14,Kölnstr. → Bertha,5.4,7.1,-1.7,fast
2026-08-10T18:07:23Z,12,A59 → Kennedybrücke,5.9,7.6,-1.7,fast
2026-08-10T18:07:23Z,149,Kennedybrücke → A59,6.2,5.9,0.3,moderate
2026-08-10T18:07:23Z,14,Kölnstr. → Bertha,4.7,7.1,-2.4,fast
2026-08-10T19:10:26Z,12,A59 → Kennedybrücke,5.9,7.6,-1.7,fast
2026-08-10T19:10:26Z,149,Kennedybrücke → A59,5.5,5.9,-0.4,fast
2026-08-10T19:10:26Z,14,Kölnstr. → Bertha,4.7,7.1,-2.4,fast
2026-08-10T19:58:41Z,12,A59 → Kennedybrücke,5.9,7.6,-1.7,fast
2026-08-10T19:58:41Z,149,Kennedybrücke → A59,5.8,5.9,-0.1,fast
2026-08-10T19:58:41Z,14,Kölnstr. → Bertha,4.7,7.1,-2.4,fast
2026-08-10T20:36:59Z,12,A59 → Kennedybrücke,5.9,7.6,-1.7,fast
2026-08-10T20:36:59Z,149,Kennedybrücke → A59,5.6,5.9,-0.3,fast
2026-08-10T20:36:59Z,14,Kölnstr. → Bertha,4.7,7.1,-2.4,fast
2026-08-10T21:22:39Z,12,A59 → Kennedybrücke,5.9,7.6,-1.7,fast
2026-08-10T21:22:39Z,149,Kennedybrücke → A59,4.8,5.9,-1.1,fast
2026-08-10T21:22:39Z,14,Kölnstr. → Bertha,4.7,7.1,-2.4,fast
2026-08-10T22:01:47Z,12,A59 → Kennedybrücke,5.9,7.6,-1.7,fast
2026-08-10T22:01:47Z,149,Kennedybrücke → A59,4.7,5.9,-1.2,fast
2026-08-10T22:01:47Z,14,Kölnstr. → Bertha,4.7,7.1,-2.4,fast
2026-08-10T22:41:17Z,12,A59 → Kennedybrücke,5.9,7.6,-1.7,fast
2026-08-10T22:41:17Z,149,Kennedybrücke → A59,4.4,5.9,-1.5,fast
2026-08-10T22:41:17Z,14,Kölnstr. → Bertha,4.7,7.1,-2.4,fast
2026-08-10T23:16:40Z,12,A59 → Kennedybrücke,5.9,7.6,-1.7,fast
2026-08-10T23:16:40Z,149,Kennedybrücke → A59,4.4,5.9,-1.5,fast
2026-08-10T23:16:40Z,14,Kölnstr. → Bertha,4.7,7.1,-2.4,fast
2026-08-10T23:51:34Z,12,A59 → Kennedybrücke,5.9,7.6,-1.7,fast
2026-08-10T23:51:34Z,149,Kennedybrücke → A59,4.2,5.9,-1.7,fast
